Long,Lat,Site_Name,Cal.BC,Cal.BC.SD,Sample,Site_Type,Period_Author,Sub_Region,Country,Uncalibrated,SD,Domestics_Associated,Vida,Material,Type _c14,Quantity,Species,Database,Database_2,Reference,Comments,Period,Phase,Ceramic_Style,X26,X27,residuals
13.36,38.12,Stretto  Partanna,5587,219,Rome 291,NA,Neolithic,Palermo  Sicilia,Italy,6630,120,NA,NA,NA,NA,NA,NA,c14_meso_dbase,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-16704.43449956886
31.93,37.35,Suberde,7648,348,I 1867,NA,Aceramic,NA,Turkey,8520,140,NA,NA,charcoal,NA,NA,---,NA,NA,"Bordaz 1968, Henry and Servello 1974, Thissen 2002a",---,NA,NA,NA,NA,NA,-5048450.52323812
22.196,39.476,Sykeon,5868,84,Ly  6468 SacA  17888,NA,MN,Western Aegean,NA,6990,40,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Maniatis et al. 2016  tab. 1;,NA,NA,NA,NA,NA,"Sq. 29, unit 29, _3.03 m",-4669660.384053227
35.72,32.53,Tabaqat al-Buma,6739,181,TO 1407,NA,PN,NA,Jordan,7800,70,NA,NA,bone,NA,NA,---,NA,NA,"Banning et al. 1994, Blackham 1997",---,NA,NA,NA,NA,NA,-1671198445902125e6
26.33333,47.16667,Tarpe_ti,5154,218,Bln  801,NA,Notenkopf,NW Pontic-forest steppe,NA,6245,100,NA,NA,Nd,NA,NA,NA,14sea,NA,Dumitrescu 1974;,NA,NA,NA,NA,NA,NA,-71322946812794.36
23.411015,45.934931,T_rt_ria,5237,144,R  1631,NA,NA,Mures-Tisza,NA,6310,65,NA,NA,Human bone,NA,NA,NA,14sea,NA,Merlini & Lazarovici 2008: 154  156; Boric 2015: 215;,NA,NA,NA,NA,A3–B1,"Ritual pit with tablets, spit h11",-811523934412.3158
27.972316,48.316612,T_t_r_uca Nou_ XV,5265,155,KIA  3705b,NA,Bug-Dniester,NW Pontic-forest steppe,NA,6340,70,NA,NA,Pottery carbon,NA,NA,NA,14sea,NA,Wechler 2001  29; Gaskevych 2014  53  Table 1;,repeated dating of KIA-3705a,NA,NA,NA,NA,"Qu. D26, 1.10 m depth: Sherd in Wechler 2001, Taf. 3.1",-1099073724497499.1
35.56,32.7,Tel Ali,6891,175,OxA 7886*,NA,PPNC,NA,Israel Palestine,7975,70,NA,NA,charcoal,NA,NA,---,NA,NA,Garfinkel 1999b,---,NA,NA,NA,NA,NA,-778817614919557e5
25.7,42.45,Tell Azmak,6158,281,Bln  293,NA,Karanovo I,Thrace,NA,7303,150,NA,NA,Charcoal (Quercus sp.),NA,NA,NA,14sea,NA,Kohl & Quitta 1966: 32; Quitta & Kohl 1969: 228; GOrsdorf & Bojadziev 1996: 134;,NA,NA,NA,NA,I-1,Square W 85,-917548.4852615277
25.93333333,42.5,Tell Karanovo,5998,163,Bln  4179,NA,Karanovo I,Thrace,NA,7130,79,NA,NA,Charcoal,NA,NA,NA,14sea,NA,GOrsdorf & Bojadziev 1996: 131; GOrsdorf 1997: 379ff.;,NA,NA,NA,NA,I.3,Q 19/II,-19953115.037022047
34.29,38.65,Tepecik Ciftlik,6629,70,KN 5965,NA,LN,NA,Turkey,7811,25,NA,NA,charcoal,14C,NA,nd,NA,NA,Cologne Laboratory,NA,NA,NA,NA,NA,NA,-591617926009196e5
17.623333,40.392222,Terragne,5779,132,Beta 59933,NA,C. Impressa,NA,Italy,6870,70,NA,NA,NA,NA,NA,NA,Florentino  Manen & Sabatier 2003 5,Bergin 2016,Gorgoglione 1996.,US3,NA,NA,NA,NA,NA,-6232.692372965946
21.67944444,39.68083333,Theopetra,6323,87,DEM  919,NA,-,Western Aegean,NA,7456,42,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Facorellis et al. 2001  1034–7;,NA,NA,NA,NA,nd,"_8 spit 2, _0.12–0.15 m, hearth",-774.0294766715133
5.65,45.7333,Thoys,5060,331,Ly 269,n/a,n/a,NA,France,6190,160,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-1799479576.1473715
15.2516,44.1193,Tinj Pdlivade,5924,289,GrN15236,NA,Neolithic,NA,NA,6980,160,NA,NA,Charcoal,NA,NA,NA,NA,NA,Bonsall et al. 2013,NA,NA,NA,NA,NA,NA,-19.389456899932156
19.233,45.38,Topole-Ba_,6046,107,OxA  8693,NA,Star_evo,NA,NA,7170,50,NA,NA,human rib,NA,NA,NA,NA,NA,"Whittle A, Bartosiewicz L, Bori_ D, Pettitt P, Richards M. In the beginning: new radiocarbon dates for the Early Neolithic in northern Serbia and south-east Hungary. Antaeus. 2002(25):63-117",NA,NA,NA,NA,"4/1, human rib, skeleton 1, trench 1",NA,-718.4969404056683
-0.40874053,40.52580322,Toros de Cantavieja,4756,134,GrA 24791,cueva,Neolitico,Cantavieja,Iberia,5880,50,NA,Short,Hueso,AMS,NA,NA,NA,Bergin 2016,Gonzalez-Samperiz et al. 2009,NA,Neolitico,antiguo,NA,NA,NA,-115905761.391586
17.4667,40.85,Torre Canne,5800,146,Gif 6725,NA,C. Impressa,Bari  Puglia,Italy,6900,80,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 6,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-3593.098920652413
15.1833,40.25,Torre Sabea,5863,223,Gif 88066,NA,NA,NA,Italy,6960,130,NA,NA,NA,NA,NA,Cereal Indeterminate,Sanchez et al 2012,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-144.86654552226446
14.993791,41.32093,Torrente Cervaro,6244,307,NA,NA,NA,NA,Italy,7370,165,NA,NA,NA,NA,NA,NA,NA,Bergin 2016,Muntoni,NA,NA,NA,NA,NA,NA,1197.1625000737367
-0.45385,38.3612,Tossal de les Basses,4829,129,Beta 232484,poblado sin fortificar,Neolitico,Alacant,Iberia,5950,50,Yes,Short,Semilla/fruto,AMS,Singular,NA,NA,Bergin 2016,Soler (2014): Vila Filomena,NA,Neolitico,medio,NA,NA,NA,-32598518.2848243
16.6452641,40.67647746,Trasano 1,5956,279,Ly 5297,NA,C. Impressa,Matera,Italy,7030,160,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 15,Bergin 2016,NA,Site Location from italian site database,NA,NA,NA,NA,NA,-59.27703791682961
27.78,46.98,Trestiana,5599,72,GrN  17003,NA,Starcevo-Cris IV,NW Pontic-forest steppe,NA,6665,45,NA,NA,Nd,NA,NA,NA,14sea,NA,Popusoi 1983: 36; Mantu 1999–2000  98; Mantu 1995;,NA,NA,NA,NA,NA,NA,-1822427325359.6702
0.54603103,42.45190794,Trocs,5284,45,Mams 16163,cueva,Neolitico,NA,Iberia,6285,25,NA,NA,Hueso,NA,NA,Humano,NA,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-29296.778845615936
21.35,40.91666667,Tumba 4 near Porodin,5671,201,Tx  1787,NA,NA,Central Balkans South,NA,6760,110,NA,NA,Charred wheat grains,NA,NA,NA,14sea,NA,Valastro et al. 1977: 322;,Lokalitet Tumba #4,NA,NA,NA,NA,House,-29090769.1019127
21.38333333,41.1,Tumba I near Mogila,5898,330,Z  498,NA,NA,Central Balkans South,NA,7010,190,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Srdoc et al. 1977: 475;,NA,NA,NA,NA,III,"Sond I, layer 28",-649289.4821833248
-4.194,40.01252,Tumulo del Castillejo,4599,355,Beta 132917,NA,Neolitico,Huecas,Iberia,5710,150,NA,Short,Hueso,NA,NA,Humano,NA,Bergin 2016,Bueno et al. 1999,NA,Neolitico,medio,NA,NA,NA,-1366907541.8423321
25.714173,40.135509,Ugurlu,6488,64,Wk  29173,NA,EN/LN,Northern Aegean,NA,7618,36,NA,NA,Animal bone,NA,NA,NA,14sea,NA,Erdogu 2011: 65; Erdogu 2013: 7;,The date is not consistent with the ensuing dates. Possibly it refers to an unrelated  older event.,NA,NA,NA,V early layer,nd,-3337.1720629343044
27.342331,38.468232,Ulucak Hoyuk,6840,136,Beta  269727,NA,EN,Eastern Aegean,NA,7950,50,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Cilingiroglu et al. 2012  142;,NA,NA,NA,NA,VIa,NA,-235.49231755028177
15.923769,37.959712,Umbro,5662,101,Beta 122939,NA,NA,NA,Italy,6750,50,NA,NA,NA,NA,NA,NA,Tine  Robb 2007,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-9145.515436978696
5.15,44.05,Unang,4932,345,?,NA,Cardial,NA,France,6030,170,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 53,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-8844050420.282965
12.786111,38.11,Uzzo (Grotta de l'),6286,91,OxA 13661,NA,NA,Trapani  Sicily,Italy,7410,32,NA,NA,NA,NA,NA,NA,Tine  Franco 2011,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,2240.826680855361
-8.15503,38.63868,Valada do Mato,5600,68,Wk 12077,poblado sin fortificar,Neolitico,evora,Iberia,6676,37,Yes,Short,Hueso,AMS,Singular,Quemado,NA,Bergin 2016,Diniz 2007,NA,Neolitico,antiguo,CardialEpicardial,NA,NA,-165.28556754676265
-8.89574,37.05926,Vale Boi,5016,117,Wk 17842,poblado sin fortificar,Neolitico,Vila do Bispo,Iberia,6095,40,Yes,Short,Hueso,AMS,Singular,Fauna salvaje,NA,Bergin 2016,Carvalho 2008,NA,Neolitico,antiguo,Epicardial,NA,NA,-5895882.679134227
-8.79529,37.99082,Vale Pincel,5634,94,ICEN 724,poblado sin fortificar,Neolitico,Sines,Iberia,6700,60,No,Long,Carbon,Convencional,Aggregate,Arbustivas,NA,Bergin 2016,Zilhao 2000,NA,Neolitico,antiguo,OtraImpresa,NA,NA,-102.78432668056666
-8.93333,37,Vale Santo 1,5224,250,Wk 6673,n/a,Neolithikum,NA,Iberia,6340,120,NA,NA,shell,NA,NA,NA,RADON,NA,NA,NA,NA,NA,NA,NA,NA,-172692.7342431126
12.731609,45.867899,Valer,5508,121,Bln 4436,NA,Neolithic,NA,Italy,6557,71,NA,Long,charcoal,NA,Aggregate,NA,NA,Bergin 2016,Perrin2006,NA,NA,fosse 2,NA,NA,NA,-83127.71967881893
21.899,40.155,Varemenoi-Goulon,6348,69,DEM  1336,NA,EN,Northern Aegean,NA,7503,35,NA,NA,Proto-Sesklo,NA,NA,NA,14sea,NA,Maniatis 2014: 207; Chondrogianni-Metoki 2002  568;,NA,NA,NA,NA,Nd,NA,-751.7802116691537
5.37,44.89,VASSIEUX EN VERCORS,4913,173,Ly 799,n/a,n/a,NA,France,5990,60,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-16097871012.495094
14.363384,44.682882,Vela (Losinj),6006,84,OxA 18118,NA,Impressed,NA,NA,7134,37,NA,NA,Charcoal,NA,NA,Rhamnus,NA,NA,Forenbaher et al. – Dating the East Adriatic Neolithic,NA,NA,NA,NA,NA,NA,58.16639812226913
16.730517,42.952905,Vela Spila,6148,237,Z 1967,NA,Neolithic,NA,Croatia,7300,120,NA,NA,Charcoal,NA,NA,NA,NA,NA,Bonsall et al. 2013,NA,NA,NA,NA,NA,NA,111.73695218008379
12.484,41.891,Velabrum,5818,115,OxA 6599,NA,n/a,NA,Italy,6915,65,NA,NA,wood,-28.7,NA,n/a,RADON,NA,NA,NA,NA,n/a,NA,NA,NA,-441.9801102714937
22.55888889,44.53416667,Velesnica,7326,151,OxA  19212,NA,NA,Lower Danube West,NA,8334,65,NA,NA,Human bone,NA,NA,NA,14sea,NA,Bonsall et al. 2015: 39  Table 2;,FRE-corrected date as per Bonsall et al. 2015,NA,NA,NA,NA,"Burial 2G-1, Cutting 7, neonate",2449224.063752528
20.35,40.9,Velu?ka IV,5806,83,NA,NA,Neolithic,NA,Greece,6913,32,NA,NA,NA,NA,NA,NA,Pinhasi et al 2005,NA,NA,NA,NA,NA,NA,NA,NA,-391063.5336634525
21.35,40.91666667,Veluska Tumba,5856,217,Tx 1785,NA,NA,Central Balkans South,NA,6950,120,NA,NA,Charred wood,NA,NA,NA,14sea,NA,Valastro et al. 1977: 322;,NA,NA,NA,NA,IV,House from phase IV (earliest occupation of site),-1243767.2753255034
-3.52623,40.84867,Ventana,5500,76,Beta 191001,cueva,Neolitico,Torrelaguna,Iberia,6560,40,Yes,Short,Hueso,NA,Singular,Quemado,NA,Bergin 2016,Jimenez Guijarro 2008 TEIS PUBLICA,NA,Neolitico,antiguo,Epicardial,NA,NA,-204.45514374791674
15.68,41.5,Vilaggio A  Scaramella,5485,107,R 351,NA,Early Neolithic,Foggia  Pugglia,Italy,6540,65,NA,NA,charcoal,NA,NA,NA,c14_meso_dbase,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-159610.1425959333
13.91,42.2,Vilaggio Rossi (Marcianese),5233,142,BM 2250,NA,Impressed Ware,Abruzzi,Italy,6290,60,NA,NA,charcoal,NA,NA,NA,c14_meso_dbase,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-6492420.723205355
15.5333,41.45,Villa Communale di Foggia,5788,244,MC 2290,NA,Neolithic,Foggia  Puglia,Italy,6850,130,NA,NA,charcoal,NA,NA,NA,Florentino,Bergin 2016,NA,c14_meso_dbase,NA,NA,NA,NA,NA,-788.9198488199936
13.267,42.75,Villagio Leopardi,5482,276,Pi 101,NA,Early Neolithic,Pescara  Abruzzo,Italy,6578,135,NA,NA,charcoal,NA,NA,NA,Pinhasi et al 2005,Bergin 2016,42.46,14.93,NA,NA,Impressed and Incised Ware/Impressa Culture,NA,NA,-102850.93901242163
11.542211,46.629253,Villandro/Villanders,5818,112,ETH 30057,NA,Neolithic,NA,Italy,6920,60,NA,NA,NA,AMS,NA,NA,NA,Bergin 2016,Facchinetti 2012,NA,NA,US 30 T S40,NA,NA,NA,-959.4014041553501
20.623056,44.761944,Vinca-Belo Brdo,5573,62,OxA  15996,NA,NA,Middle Danube-Sava-Drava,NA,6620,45,NA,NA,Human skull  adult,NA,NA,NA,14sea,NA,Boric 2015: 216–7;,NA,NA,NA,NA,Starcevo,"Pit Z, group burial “chamber”",-35887253.85057853
20.328,45.616,Vinogradi-Be_ej,5990,133,OxA  8565,NA,Star_evo,NA,NA,7120,55,NA,NA,ovicaprid scapula,NA,NA,NA,NA,NA,"Whittle A, Bartosiewicz L, Bori_ D, Pettitt P, Richards M. In the beginning: new radiocarbon dates for the Early Neolithic in northern Serbia and south-east Hungary. Antaeus. 2002(25):63-117",NA,NA,NA,NA,"9/1, ovicaprid scapula, trench 2, excavation level 4 - below a hearth",NA,-16230.010018579535
22.02,44.6,Vlasac,6738,173,OxA  18865,NA,NA,Lower Danube West,NA,7791,58,NA,NA,Human bone,NA,NA,NA,14sea,NA,Boric et al. 2008: Tab. 1;,FRE-corrected date,NA,NA,NA,Nd,"Burial H136, Trench 3/2006",287.9082435072014
23.86,37.9,Vougliameni Limni,5826,112,Ly 6946,NA,Neolithic,NA,Greece,6940,60,NA,NA,limestone,NA,NA,NA,Pinhasi et al 2005,NA,NA,NA,NA,NA,NA,NA,NA,-47931291.981664665
21.300219,45.12273,Vrsac-At,5528,121,OxA  8594,NA,NA,Mures-Tisza,NA,6615,70,NA,NA,Bos taurus metapodial,NA,NA,NA,14sea,NA,Whittle et al. 2002: 114;,NA,NA,NA,NA,Starcevo,Pit bottom,-301425336.47306675
22.23333333,41.78333333,Vrsnik-Tarinci,5872,196,Bln  339,NA,NA,Central Balkans South,NA,6950,100,NA,NA,Charred grain (Triticum dicoccum  Triticum monococcum),NA,NA,NA,14sea,NA,Quitta & Kohl 1969: 238;,From same sample as Bln-339a. See R_combined result,NA,NA,NA,II/III,Grain storage,-4621349.395636613
35.5,30.62,Wadi Faynan 16,9950,287,Beta 135111,NA,PPNA,NA,Jordan,10220,60,NA,NA,charcoal,NA,NA,---,NA,NA,Pirie 2001,---,NA,NA,NA,NA,NA,207512.5588190019
-5.940113,35.285073,Wadi Tahadart,5784,1000,Cle 125,NA,Neolitico,Tangier,Maghreb,6850,520,NA,NA,ceramics,NA,NA,NA,Linstadter 2008  Daugas et al. 1998,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,118.97592960046313
21.657056999999998,40.297571,Xirolimni-Porta,6124,62,DEM  1294,NA,NA,Northern Aegean,NA,7261,28,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Karamitrou-Mentessidi 2014: 244;,NA,NA,NA,NA,Nd,"Sector A, tr. 27, sq. II, layer 1310, #9, 0.90 m depth",-23337.761014423246
25.45,42.06666667,Yabalkovo,5900,71,OxA  20173,NA,NA,Thrace,NA,7040,32,NA,NA,Human bone,NA,NA,NA,14sea,NA,Roodenberg 2014: 447;,NA,NA,NA,NA,EN,Burial 2,-53288160.484005146
28.74,41.08,Yarimburgaz,8388,249,GrN 15531,NA,---,NA,Turkey,9190,100,NA,NA,n.d.,NA,NA,---,NA,NA,"ozdo_an, M. et al. 1991a, Erdo_u et al. 2003",---,NA,NA,NA,NA,NA,1351881819.360854
27.213889000000002,38.441363,Ye_ilova Hoyuk,6349,70,KN  5811,NA,LN,Eastern Aegean,NA,7505,37,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Derin 2007  383;,NA,NA,NA,NA,Phase III.7,"AGZ-L1b, 15.25-14.80 m",-835908.8585182991
35.18,32.72,Yiftahel,8113,331,Ly 3939,NA,---,NA,Israel Palestine,8940,140,NA,NA,seeds,NA,NA,charred,NA,NA,"Garfinkel et al. 1987, Kuijt and Bar-Yosef 1994",---,NA,NA,NA,NA,NA,-20516487752.97584
34.6,36.79,Yumuktepe,6884,498,W 617,NA,---,NA,Turkey,7950,250,NA,NA,charcoal,NA,NA,---,NA,NA,"Rubin and Alexander 1960, Thissen 2002a",---,NA,NA,NA,NA,NA,-2876047941375987700
4.94,45.69,ZAC DES FEUILLY,5208,154,Ly 1942,n/a,n/a,NA,France,6260,60,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-60309985.964757025
35.571073,31.256492,Zahrat adh-Dhra' 2,9007,163,Wk 9633,NA,PPNA,NA,Jordan,9635,59,NA,NA,charcoal,NA,NA,---,NA,NA,Edwards et al. 2002a,---,NA,NA,NA,NA,NA,-17641.959432240266
38.5,48.8,Zan’kovtsi,6407,140,Ki  6694,NA,Bug-Dniester,NW Pontic-forest steppe,NA,7540,65,NA,NA,Animal bone,NA,NA,NA,14sea,NA,Telegin et al. 2003  460 ; Kotova 2009  165 Table 2; Tovkaylo 2014  Tab. 3;,NA,NA,NA,NA,Lower layer,NA,-5258571287598194e10
-1.17196,42.90352,Zatoya,5186,506,Ly 1397,cueva,Neolitico,Albaurrea,Iberia,6320,280,No,Short,Hueso,Convencional,Aggregate,NA,NA,Bergin 2016,Barandiaran y Cava 1989,NA,Neolitico,antiguo,Otra Impresa,NA,NA,-55234.16019573725
